% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.209559415e+01 +1.215755942e+02 +1.215755942e+02 -6.1056e-01 -3.9358e+00 +1.1342e+00 +2.4047e-01 -2.0592e+00 -2.6498e+00 +2.6129e+00 +4.6206e-02 +1.0274e+00 -4.7377e+00
78 0 +2.260713898e+01 +1.020871390e+02 +1.020871390e+02 -2.1710e-01 -2.1992e-01 -2.1795e-01 -2.1701e-01 -2.2052e-01 -2.1759e-01 -2.1768e-01 -2.1774e-01 -2.1521e-01 -2.1809e-01
82 0 +2.065857369e+01 +1.001385737e+02 +1.001385737e+02 -6.0576e-01 -6.0792e-01 -6.0467e-01 -6.0622e-01 -6.0833e-01 -6.0652e-01 -6.1015e-01 -6.0817e-01 -6.0732e-01 -6.0825e-01
215 0 +2.029749163e+01 +9.977749163e+01 +9.977749163e+01 -8.7727e-01 -8.1077e-01 -7.1737e-01 -8.2822e-01 -7.9239e-01 -7.2324e-01 -7.2747e-01 -7.1581e-01 -8.2790e-01 -8.9058e-01
315 0 +1.979948707e+01 +9.927948707e+01 +9.927948707e+01 -9.5836e-01 -8.1902e-01 -6.2331e-01 -8.5558e-01 -7.8050e-01 -6.3559e-01 -6.4448e-01 -6.2003e-01 -8.5491e-01 -9.8626e-01
333 0 +1.869148251e+01 +9.817148251e+01 +9.817148251e+01 -3.8223e-01 -6.8194e-01 -4.2310e-01 -2.7179e-01 -4.6887e-01 -1.7172e-01 -3.9817e-01 -3.1056e-01 -7.0149e-01 -4.5631e-01
348 0 +1.824829702e+01 +9.772829702e+01 +9.772829702e+01 -5.0887e-01 -8.0923e-01 -5.4983e-01 -3.9819e-01 -5.9570e-01 -2.9790e-01 -5.2485e-01 -4.3704e-01 -8.2883e-01 -5.8311e-01
353 0 +1.817870485e+01 +9.765870485e+01 +9.765870485e+01 -5.4742e-01 -8.4779e-01 -5.8838e-01 -4.3674e-01 -6.3426e-01 -3.3645e-01 -5.6341e-01 -4.7560e-01 -8.6739e-01 -6.2167e-01
405 0 +1.748695809e+01 +9.696695809e+01 +9.696695809e+01 -3.6045e-01 -8.0115e-01 -6.0983e-01 -2.1630e-01 -6.1091e-01 -1.5256e-01 -5.5476e-01 -4.1013e-01 -8.2559e-01 -4.7956e-01
409 0 +1.709497914e+01 +9.657497914e+01 +9.657497914e+01 -2.1352e-01 -5.2293e-01 -5.9708e-01 +2.0980e-02 -6.4539e-01 +1.1184e-01 -5.6260e-01 -3.2181e-01 -5.3758e-01 -4.1018e-01
422 0 +1.693758561e+01 +9.641758561e+01 +9.641758561e+01 -6.6531e-01 -1.2393e+00 -8.3124e-01 -4.9645e-01 -8.6953e-01 -3.7914e-01 -7.8098e-01 -6.3097e-01 -1.2645e+00 -7.9033e-01
502 0 +1.638942304e+01 +9.586942304e+01 +9.586942304e+01 -5.5491e-01 -1.3389e+00 -7.3678e-01 -3.9059e-01 -8.0145e-01 -3.3319e-01 -6.7055e-01 -5.1109e-01 -1.3640e+00 -7.2163e-01
