% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.451618449e+01 -9.154838155e+02 -9.154838155e+02 +2.1149e+00 -2.1389e+00 +3.0712e+00 -2.0907e+00 -1.9558e+00 +8.1485e-01 -4.3793e+00 +7.4147e-01 +2.3222e+00 -7.8272e-01 +2.6327e-02 +3.3712e+00 +1.1834e-01 -4.0440e+00 +3.0952e+00 +6.8060e-01 -1.4019e+00 -2.9064e+00 -1.6550e+00 +1.0380e+00
12 0 +8.083849106e+01 -9.191615089e+02 -9.191615089e+02 +3.5011e+00 +3.4680e+00 -1.4765e+00 +1.6233e+00 +1.1708e+00 -9.2398e-01 +1.0298e+00 -4.1545e+00 -1.0913e-01 +5.6117e-01 -9.6693e-01 +2.1105e+00 +3.7849e+00 -3.2884e+00 -1.2751e+00 +2.7102e+00 -3.9515e+00 -1.7692e+00 -2.1645e+00 +1.0435e+00
67 0 +7.719130950e+01 -9.228086905e+02 -9.228086905e+02 -3.0556e+00 -1.1635e+00 +2.4677e+00 -2.0531e-01 -4.3829e-01 -2.7994e+00 +1.8160e+00 -2.2580e+00 +3.8761e+00 -1.1868e+00 +2.4727e+00 +9.2708e-01 -5.1967e-01 +2.9545e-01 +9.9620e-01 +4.9954e-01 +1.0654e-01 +6.2652e-01 +1.9157e+00 -1.5700e+00
105 0 +7.334611223e+01 -9.266538878e+02 -9.266538878e+02 -3.0556e+00 -1.1635e+00 +2.4677e+00 +1.9483e-01 -4.3829e-01 -2.7994e+00 +1.8160e+00 -2.2580e+00 +6.2650e-01 +2.0492e+00 +4.1703e+00 +2.3193e+00 +1.6537e+00 +2.9545e-01 +1.5903e+00 -1.0234e+00 +1.1054e+00 +6.2652e-01 +1.9157e+00 -1.5700e+00
152 0 +7.216581786e+01 -9.278341821e+02 -9.278341821e+02 -9.1753e-01 -1.1635e+00 +2.4677e+00 +5.7759e-01 -4.3829e-01 -2.7994e+00 -5.3706e-02 -3.9245e+00 +3.8761e+00 -2.9036e-01 +4.1703e+00 +9.2708e-01 -5.1967e-01 +2.9545e-01 +1.5903e+00 -1.0234e+00 +2.5821e+00 +7.3518e-01 +1.9157e+00 -1.5700e+00
190 0 +5.934416683e+01 -9.406558332e+02 -9.406558332e+02 +3.8307e+00 -1.1635e+00 +2.4677e+00 +1.9483e-01 -4.3829e-01 -2.7994e+00 +1.8160e+00 -2.2580e+00 +3.8761e+00 +2.0492e+00 +2.4727e+00 +2.3193e+00 -5.1967e-01 +2.9545e-01 +9.9620e-01 +4.9954e-01 +1.0654e-01 +6.2652e-01 +1.9157e+00 -2.6045e+00
349 0 +5.246326089e+01 -9.475367391e+02 -9.475367391e+02 -9.1753e-01 -1.1635e+00 +2.4677e+00 -4.2954e+00 +8.2793e-01 -2.7994e+00 -7.4919e-01 -3.9942e+00 +1.4178e+00 +2.0492e+00 +4.1703e+00 +9.2708e-01 -5.1967e-01 +2.9545e-01 +9.9620e-01 -4.4170e-01 +2.5821e+00 +6.2652e-01 +1.9157e+00 -1.5700e+00
391 0 +4.924868740e+01 -9.507513126e+02 -9.507513126e+02 -9.1753e-01 -1.1635e+00 -6.0105e-01 -4.2954e+00 +8.2793e-01 -2.7994e+00 -7.4919e-01 -3.9942e+00 +3.8761e+00 +2.0492e+00 +4.1703e+00 +9.2708e-01 -5.1967e-01 +2.9545e-01 +9.9620e-01 -3.6964e+00 +1.0654e-01 +6.2652e-01 +1.9157e+00 -1.5700e+00
405 0 +4.845359449e+01 -9.515464055e+02 -9.515464055e+02 -3.0556e+00 -1.1635e+00 +2.4677e+00 -4.2954e+00 -4.3829e-01 -2.0313e+00 -5.3706e-02 -3.9942e+00 +1.4178e+00 +2.0492e+00 +4.1703e+00 +9.2708e-01 -5.1967e-01 +2.9545e-01 +9.9620e-01 -1.0234e+00 +2.5821e+00 +6.2652e-01 +1.9157e+00 -1.5700e+00
407 0 +4.596570803e+01 -9.540342920e+02 -9.540342920e+02 -3.0556e+00 -1.1635e+00 -6.0105e-01 -4.2954e+00 +8.2793e-01 -2.7994e+00 -5.3706e-02 -3.9942e+00 +3.8761e+00 +2.0492e+00 +4.1703e+00 -3.2062e+00 -5.1967e-01 +2.9545e-01 +9.9620e-01 -1.0234e+00 +2.5821e+00 +6.2652e-01 +1.9157e+00 -1.5700e+00
