% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.856730468e+02 +3.235830468e+02 +3.235830468e+02 +2.9654e+00 -3.1657e+00 +2.7969e+00 +9.6850e-01 -5.4167e-01 -4.0003e+00 -4.0751e-01 -1.6629e+00 -3.5713e+00 +1.5089e+00
5 0 +6.589513637e+02 +1.968613637e+02 +1.968613637e+02 +1.1000e+00 +3.3319e+00 -3.2664e+00 -1.0894e+00 -3.1776e+00 +2.5536e+00 -7.4844e-01 -2.9206e+00 +6.7700e-01 -4.6869e+00
8 0 +4.570722042e+02 -5.017795765e+00 -5.017795765e+00 -1.0512e+00 -2.0651e+00 -4.8592e+00 -3.0116e+00 +2.1134e+00 +2.9018e+00 +1.0596e+00 +4.2630e+00 +1.5108e+00 +4.1496e+00
27 0 +4.403399188e+02 -2.175008121e+01 -2.175008121e+01 +1.7114e+00 -1.4135e+00 -2.4584e+00 -2.0471e+00 -1.7745e+00 +3.4867e+00 -3.6338e+00 +2.0891e+00 +5.2820e-01 -2.0349e+00
59 0 +3.692643937e+02 -9.282560633e+01 -9.282560633e+01 -4.5414e+00 +1.2081e+00 -1.5259e+00 -2.9087e+00 +7.9650e-01 -1.5844e+00 +3.7263e-01 -3.9881e-01 +8.4766e-01 -9.9700e-01
66 0 +2.936570599e+02 -1.684329401e+02 -1.684329401e+02 +8.4199e-01 +2.3682e+00 +5.7742e-01 +8.6535e-01 +6.4459e-01 -1.2123e+00 -1.6255e+00 +3.9965e+00 +1.0756e+00 -2.5565e+00
149 0 +2.826146646e+02 -1.794753354e+02 -1.794753354e+02 -1.2433e+00 -2.0313e+00 +1.4907e+00 -1.7162e+00 +1.3021e+00 +1.0983e+00 +6.3439e-01 -1.1958e+00 +4.8500e-01 +9.6485e-01
153 0 +2.665216200e+02 -1.955683800e+02 -1.955683800e+02 -3.0285e+00 -2.0817e-01 -3.0544e+00 -3.3367e+00 +1.1735e+00 +2.3085e-01 +1.7010e+00 +4.2961e+00 +3.2260e-01 +8.0932e-01
371 0 +2.609443391e+02 -2.011456609e+02 -2.011456609e+02 -1.4492e+00 -2.2880e+00 +1.9137e+00 +7.8097e-01 -9.2214e-01 +8.8839e-01 -2.0167e+00 +3.4836e+00 +9.8291e-01 -6.8402e-01
504 0 +2.372480914e+02 -2.248419086e+02 -2.248419086e+02 -6.3856e-01 -6.3472e-01 -9.9026e-02 +1.6441e-01 +1.0343e+00 +2.7688e+00 +3.0256e+00 +1.5672e+00 +1.0705e+00 +9.4364e-01
518 0 +2.310096774e+02 -2.310803226e+02 -2.310803226e+02 -1.1293e+00 +4.8387e+00 +1.2338e+00 +6.5143e-01 +2.6326e+00 +2.2262e+00 +6.5542e-01 +2.2065e+00 +1.1949e+00 +2.5363e+00
552 0 +2.187021075e+02 -2.433878925e+02 -2.433878925e+02 +1.0553e+00 -9.9254e-01 -2.6719e-01 +1.0878e-01 -7.7372e-01 +7.8612e-01 +6.4100e-01 +8.4529e-01 +1.7428e+00 +1.9286e+00
780 0 +1.802194888e+02 -2.818705112e+02 -2.818705112e+02 -1.7620e-01 +4.8844e+00 +2.3841e+00 -3.9485e-01 +2.2686e+00 +3.2797e-01 +1.5477e+00 +2.4356e+00 -4.7286e-01 +1.5444e-01
1045 0 +1.654754320e+02 -2.966145680e+02 -2.966145680e+02 -6.1706e-01 -1.8560e-01 +6.2846e-02 +1.4225e+00 +2.0140e+00 +2.6437e+00 +1.5317e+00 +9.1600e-01 +6.9475e-01 +9.2620e-01
1277 0 +1.539431930e+02 -3.081468070e+02 -3.081468070e+02 +2.2864e-01 +2.2505e+00 +1.3153e+00 -1.2212e+00 +2.2014e+00 +6.4839e-01 -7.1533e-01 +2.8922e+00 +3.1167e-01 +4.9261e-01
1280 0 +1.485704355e+02 -3.135195645e+02 -3.135195645e+02 -5.7162e-01 +5.9870e-01 +2.3885e+00 +1.4373e+00 +1.0823e+00 +1.3358e+00 -3.4166e-01 +3.4284e+00 +1.3302e-01 +1.0083e+00
1437 0 +1.387960555e+02 -3.232939445e+02 -3.232939445e+02 +2.3286e-01 +2.2505e+00 +1.3153e+00 -1.5776e+00 +1.6444e+00 +1.4667e+00 +7.8624e-01 +2.1355e+00 +8.3015e-01 +1.8946e+00
1635 0 +1.282285348e+02 -3.338614652e+02 -3.338614652e+02 -1.2541e-01 +2.9790e+00 +2.0433e+00 +1.4286e+00 +1.9662e+00 +2.0693e+00 +1.5853e+00 +1.7488e+00 +5.6964e-01 +1.7743e+00
1807 0 +1.231231107e+02 -3.389668893e+02 -3.389668893e+02 -6.1464e-01 +2.8798e-01 +1.3614e+00 +9.5377e-01 -2.5896e-01 +7.6358e-01 +2.5311e+00 +3.0822e+00 +1.1480e+00 +1.2592e+00
1973 0 +1.035184586e+02 -3.585715414e+02 -3.585715414e+02 +1.2228e+00 +1.5542e+00 -1.0227e-02 +6.0321e-01 +1.6563e+00 +1.8068e+00 +1.2996e+00 +2.0107e+00 +7.4954e-01 -4.9022e-01
2318 0 +8.673255561e+01 -3.753574444e+02 -3.753574444e+02 +2.0598e+00 +6.5544e-01 +1.3719e+00 +1.2650e+00 +9.9598e-01 +4.6212e-02 +2.1128e+00 +2.3716e+00 +1.8022e+00 -6.1307e-01
3163 0 +8.096015457e+01 -3.811298454e+02 -3.811298454e+02 +1.4840e+00 +7.2765e-01 +1.3854e+00 -4.1844e-01 +5.9223e-01 +2.2673e+00 +1.8515e+00 +2.1763e+00 +1.0037e+00 -1.1260e+00
3363 0 +7.214055909e+01 -3.899494409e+02 -3.899494409e+02 -1.7878e+00 +3.0011e+00 +1.6085e+00 +1.3325e+00 +1.6403e+00 +1.5373e+00 +1.6795e+00 +2.6289e+00 +7.6798e-01 +3.3213e-01
4009 0 +6.418506999e+01 -3.979049300e+02 -3.979049300e+02 +1.8477e+00 +2.1875e+00 +8.4859e-01 +1.4176e+00 +1.0754e+00 +2.7249e+00 +1.6258e+00 +2.6719e+00 +1.0635e+00 -6.3236e-01
6061 0 +5.937008319e+01 -4.027199168e+02 -4.027199168e+02 +1.4304e+00 +4.9703e-01 +7.0571e-01 +7.1112e-01 +1.7575e+00 +2.6117e+00 +1.9913e+00 +2.5753e+00 +9.4585e-01 -1.1601e-02
6398 0 +4.779697646e+01 -4.142930235e+02 -4.142930235e+02 +1.4218e+00 +3.0561e+00 +2.2003e+00 +1.2352e+00 +1.7537e+00 +2.1272e+00 +2.0719e+00 +3.0479e+00 +1.5694e+00 +3.3339e-01
6707 0 +4.371613734e+01 -4.183738627e+02 -4.183738627e+02 +2.8302e-01 +1.5725e+00 +6.9918e-01 +1.3402e+00 +1.6369e+00 +2.1790e+00 +1.6404e+00 +2.1362e+00 +1.4549e+00 -5.8579e-01
10458 0 +4.211379632e+01 -4.199762037e+02 -4.199762037e+02 +3.7684e-01 +2.2386e+00 +1.5325e+00 +1.3568e+00 +1.5806e+00 +1.1561e+00 +2.0284e+00 +2.6068e+00 +1.5823e+00 -2.4911e-01
12037 0 +2.854822527e+01 -4.335417747e+02 -4.335417747e+02 +3.7684e-01 +2.2609e+00 +1.5325e+00 +1.5613e+00 +1.7429e+00 +1.1561e+00 +2.0284e+00 +2.6068e+00 +1.4340e+00 -2.4911e-01
21817 0 +2.796803080e+01 -4.341219692e+02 -4.341219692e+02 +9.5970e-02 +1.4055e+00 +1.4127e+00 +1.3980e+00 +1.7971e+00 +1.6319e+00 +2.5215e+00 +2.6644e+00 +1.7912e+00 +4.3017e-02
21949 0 +2.598967088e+01 -4.361003291e+02 -4.361003291e+02 +1.4305e+00 +2.2579e+00 +2.0954e+00 +7.9162e-01 +1.7721e+00 +2.1645e+00 +2.1522e+00 +2.2391e+00 +1.4865e+00 +9.5987e-02
22532 0 +2.357516090e+01 -4.385148391e+02 -4.385148391e+02 +4.4391e-01 +2.2631e+00 +1.4571e+00 +1.2800e+00 +1.6244e+00 +1.1561e+00 +2.0284e+00 +2.6261e+00 +1.4455e+00 -2.4323e-01
27174 0 +2.193355549e+01 -4.401564445e+02 -4.401564445e+02 +2.2091e-01 +2.2577e+00 +1.3669e+00 +7.4420e-01 +1.7211e+00 +2.6892e+00 +2.0608e+00 +2.6245e+00 +1.4357e+00 +1.1089e-01
28683 0 +1.946244213e+01 -4.426275579e+02 -4.426275579e+02 +5.9236e-01 +2.3483e+00 +1.4177e+00 -4.2781e-02 +1.7143e+00 +1.7192e+00 +2.0732e+00 +2.6028e+00 +1.4573e+00 +6.4420e-02
29595 0 +1.486671068e+01 -4.472232893e+02 -4.472232893e+02 +1.3421e+00 +2.3620e+00 +2.1929e+00 +7.0415e-01 +1.6963e+00 +1.7080e+00 +2.5114e+00 +1.7257e+00 +1.4414e+00 +3.5646e-01
32018 0 +1.301357971e+01 -4.490764203e+02 -4.490764203e+02 +1.3440e+00 +2.3662e+00 +2.1937e+00 +7.7115e-01 +1.7086e+00 +2.1629e+00 +2.5407e+00 +1.7340e+00 +1.4813e+00 +9.0574e-02
32294 0 +1.105952599e+01 -4.510304740e+02 -4.510304740e+02 +1.3441e+00 +2.3620e+00 +2.1937e+00 +7.0415e-01 +1.6963e+00 +2.1770e+00 +2.5243e+00 +1.7343e+00 +1.4414e+00 +8.2291e-02
33104 0 +8.521565024e+00 -4.535684350e+02 -4.535684350e+02 +1.3761e+00 +2.1941e+00 +2.2008e+00 +7.2783e-01 +1.6308e+00 +2.1757e+00 +2.1200e+00 +2.2296e+00 +1.7991e+00 +5.8635e-02
33480 0 +8.187316187e+00 -4.539026838e+02 -4.539026838e+02 +1.3441e+00 +1.4078e+00 +2.1937e+00 +1.3241e+00 +1.6346e+00 +2.1718e+00 +2.5243e+00 +2.5845e+00 +1.4414e+00 +8.2291e-02
