% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.225508555e+02 +2.702008555e+02 +2.702008555e+02 +2.9654e+00 -3.1657e+00 +2.7969e+00 +9.6850e-01 -5.4167e-01 -4.0003e+00 -4.0751e-01 -1.6629e+00 -3.5713e+00 +1.5089e+00 -4.4359e+00 +2.2200e+00 +4.3855e+00 -4.9922e+00 +4.9221e+00 +1.1748e+00 +1.1165e+00 -4.9293e+00 -4.7694e+00 +2.4775e-01
2 0 +1.552852521e+02 +1.029352521e+02 +1.029352521e+02 -1.0014e+00 -4.5333e+00 +4.7376e+00 -2.6723e+00 -4.0939e+00 +1.1839e+00 -1.1754e+00 +4.8323e+00 -3.3237e-01 +3.5994e+00 +1.8031e+00 -4.9501e-01 -4.8674e+00 +4.4220e+00 +6.3288e-01 -1.1458e+00 -4.8403e+00 -2.6911e+00 -2.5897e+00 +1.8326e+00
3 0 +9.426099142e+01 +4.191099142e+01 +4.191099142e+01 +1.1000e+00 +3.3319e+00 -3.2664e+00 -1.0894e+00 -3.1776e+00 +2.5536e+00 -7.4844e-01 -2.9206e+00 +6.7700e-01 -4.6869e+00 +3.4228e+00 -5.0246e-01 -1.0485e+00 +4.2666e+00 +2.2727e+00 -1.7346e+00 +7.0444e-01 +2.0834e-01 +4.6117e+00 +3.4453e+00
5 0 +7.135623734e+01 +1.900623734e+01 +1.900623734e+01 +3.5004e+00 -5.0549e-01 -4.0459e+00 -1.2918e+00 +1.6884e+00 +1.6592e+00 +9.1298e-01 -2.2528e+00 +6.1243e-01 -1.1707e+00 +4.7171e+00 +3.4891e+00 +2.2173e+00 -2.6402e+00 -2.4393e+00 -4.5957e+00 +2.1066e+00 -3.8911e+00 -6.0663e-01 -2.9828e+00
13 0 +6.656710533e+01 +1.421710533e+01 +1.421710533e+01 -3.0055e-01 -2.2044e+00 +3.8349e+00 +2.4772e+00 +4.5307e+00 -1.6925e+00 +5.2765e-01 +7.2292e-01 +4.8033e+00 -4.2465e+00 -1.9430e+00 -3.0909e+00 -2.3153e+00 -1.4720e-01 -1.2731e+00 -1.0531e+00 +3.4421e+00 +4.3002e+00 -4.2958e+00 -2.9108e+00
20 0 +4.529342963e+01 -7.056570373e+00 -7.056570373e+00 +1.9289e+00 -1.5166e+00 +4.3665e+00 -4.6081e+00 -8.2054e-01 +4.6758e+00 +4.7972e-01 -7.6529e-01 +6.8520e-01 +7.5925e-01 +2.3165e+00 -3.7231e+00 -2.4998e+00 +8.0544e-01 +3.6712e+00 +6.1867e-01 -2.6140e+00 +1.7984e+00 +2.3991e+00 -2.6176e+00
43 0 +2.417087799e+01 -2.817912201e+01 -2.817912201e+01 -2.8732e+00 +1.5174e-01 +4.7554e+00 -4.1011e-01 +5.7305e-01 +3.6063e+00 +3.5070e-01 -3.1554e+00 -2.0040e+00 -1.9006e+00 -1.0268e+00 -7.3211e-01 +2.9978e+00 -1.5061e+00 -3.1768e-01 +1.2498e+00 -1.2227e+00 +3.3656e+00 +8.7454e-01 -2.0596e+00
1001 0 +1.865240755e+01 -3.369759245e+01 -3.369759245e+01 -2.8148e+00 +8.8644e-01 +4.7554e+00 +2.3917e-01 +1.0452e+00 +3.6063e+00 +3.5070e-01 -1.5305e+00 +3.0131e-01 -2.8707e+00 +4.0893e-01 -8.0176e-01 +1.8616e+00 -4.6923e-01 -3.5223e-01 +8.4951e-01 -2.0296e+00 +1.7386e+00 -5.7144e-01 -2.1289e+00
1031 0 +1.724488533e+01 -3.510511467e+01 -3.510511467e+01 +1.3999e+00 -3.7303e-01 +4.6885e+00 -6.3207e-01 +3.0018e+00 +3.4322e+00 -3.1152e+00 +3.1086e-01 +2.0587e+00 -1.3964e+00 +2.5805e+00 +1.8116e+00 +2.8761e+00 +1.4149e+00 -1.3010e+00 +1.6738e+00 -1.3994e-01 +2.6538e+00 +4.3833e+00 -1.6846e+00
1063 0 +1.621370813e+01 -3.613629187e+01 -3.613629187e+01 -1.8720e+00 +1.2013e+00 +2.4669e+00 -3.0384e+00 -1.6050e+00 +1.6633e+00 -4.0156e+00 -1.4850e+00 +3.7769e+00 -1.6302e+00 +3.8167e+00 -1.1745e+00 +2.8428e+00 +1.8083e+00 -3.6935e+00 +1.2904e+00 -2.9918e+00 +4.5774e+00 +4.1352e+00 -2.9931e+00
1331 0 +1.421898959e+01 -3.813101041e+01 -3.813101041e+01 -1.8720e+00 +1.3826e+00 +2.0838e+00 -3.0384e+00 -1.6050e+00 +2.0169e+00 -4.0156e+00 -1.1210e+00 +3.4422e+00 -1.1296e+00 +3.3980e+00 -3.8046e-01 +2.8428e+00 +1.3646e+00 -3.3913e+00 +3.3964e-01 -2.9918e+00 +4.5774e+00 +4.2442e+00 -2.7144e+00
1332 0 +1.407546868e+01 -3.827453132e+01 -3.827453132e+01 +7.0831e-01 -1.1463e-01 +4.2273e+00 -1.7695e+00 +3.2491e+00 +3.4172e+00 -2.6083e+00 +2.3113e-01 +2.1228e+00 -1.3964e+00 +1.7156e+00 +1.7275e+00 +3.3520e+00 +8.9665e-01 -1.6888e+00 +1.6325e+00 -1.3994e-01 +2.6538e+00 +4.3833e+00 -1.7545e+00
1351 0 +8.993287949e+00 -4.335671205e+01 -4.335671205e+01 -1.7490e-01 -1.7286e+00 +3.4441e+00 -3.6954e+00 -4.7708e-01 +2.6132e+00 -1.2137e+00 -1.4479e+00 +7.0626e-01 +9.3119e-01 +1.9598e+00 -1.3086e+00 +2.4006e+00 -3.0694e+00 -3.4414e+00 -1.7530e-01 +8.2377e-01 +1.0348e-01 +4.8995e+00 -3.6637e+00
1991 0 +7.558072543e+00 -4.479192746e+01 -4.479192746e+01 -1.9896e+00 +2.3283e-01 +1.8788e+00 -2.0446e+00 -2.1467e+00 +2.7044e+00 -2.5038e+00 -8.9033e-01 +2.7878e+00 -1.3809e+00 +1.6998e+00 -1.2740e+00 +1.8947e+00 +3.8559e-01 -2.5104e+00 +7.9520e-01 -3.4496e+00 +1.9414e+00 +3.8258e+00 -2.4162e+00
3928 0 +7.147271081e+00 -4.520272892e+01 -4.520272892e+01 -1.9896e+00 -8.1010e-01 +3.0849e+00 -2.4603e+00 -2.1467e+00 +4.2846e+00 -2.5038e+00 -8.9033e-01 +2.6507e+00 +1.7511e-01 +1.6998e+00 -9.0010e-01 +1.9151e+00 +2.1561e-01 -1.1010e+00 +5.8564e-01 -2.6741e+00 +1.9414e+00 +4.4343e+00 -2.4162e+00
4295 0 +7.056417669e+00 -4.529358233e+01 -4.529358233e+01 -3.7828e+00 -6.1317e-01 +2.5389e+00 -2.4354e+00 -2.6339e+00 +3.4235e+00 -3.8713e+00 +3.1615e-01 +1.6276e+00 -2.3938e+00 +8.6157e-01 -1.0054e-01 +3.6478e+00 -2.5496e+00 -8.1853e-01 +4.0697e-01 -2.8420e+00 +2.7291e+00 +2.1216e+00 -3.5458e+00
4590 0 +6.848571767e+00 -4.550142823e+01 -4.550142823e+01 -3.7021e+00 -2.6748e+00 +2.4447e+00 -2.6928e+00 -2.7686e+00 +2.6533e+00 -2.7123e+00 +1.3678e+00 +3.8954e+00 +5.3267e-01 +2.2046e+00 -2.0989e+00 +2.0415e+00 -1.8414e+00 -1.8230e+00 +4.0236e-01 -9.7215e-02 +2.1328e+00 +3.5294e+00 -3.3770e+00
4823 0 +6.657795676e+00 -4.569220432e+01 -4.569220432e+01 -4.1100e-01 -6.7364e-01 +3.9714e-01 -1.4466e+00 -2.0667e+00 +3.1194e+00 -4.1958e+00 +1.6571e-01 +1.5089e+00 -3.3552e+00 +1.0667e+00 -6.2812e-01 +3.8965e+00 +1.5090e-01 -2.6630e-01 -1.4102e+00 -2.6542e+00 +2.2800e+00 +3.5142e+00 -2.3722e+00
4888 0 +5.345319184e+00 -4.700468082e+01 -4.700468082e+01 -5.0333e-01 -8.3422e-01 +1.6356e+00 -3.2257e+00 -3.9005e-01 +1.6468e+00 -2.0046e+00 -4.0794e-01 +2.1166e+00 -1.7932e+00 +7.5017e-01 -9.9442e-01 +2.2110e+00 -1.3418e+00 -1.7080e+00 +1.0917e+00 -1.1044e+00 -1.9182e-01 +3.4960e+00 -3.4315e+00
5600 0 +4.996057339e+00 -4.735394266e+01 -4.735394266e+01 -6.4317e-01 +3.2090e-01 +2.0882e+00 -2.5850e+00 -1.2724e+00 +2.4289e+00 -4.9994e+00 -9.6506e-01 +4.1240e+00 -8.9246e-01 +2.6302e+00 +3.6271e-01 +2.9712e+00 -1.3253e+00 -1.6060e+00 -1.2056e+00 -2.1686e+00 +1.4287e+00 +3.4325e+00 -4.0689e+00
5744 0 +3.938481134e+00 -4.841151887e+01 -4.841151887e+01 -2.2266e+00 -1.3897e+00 +1.4090e+00 -1.8590e+00 -1.8743e+00 +4.2845e+00 -3.4888e+00 -1.4003e+00 +2.1277e+00 -1.9584e+00 +1.4739e+00 -3.1646e-01 +3.6363e+00 -1.1381e+00 -2.4430e+00 +6.8242e-01 -2.3697e+00 +2.2151e+00 +2.3846e+00 -3.4478e+00
6131 0 +3.682465726e+00 -4.866753427e+01 -4.866753427e+01 -1.6277e+00 -1.3897e+00 +1.4090e+00 -1.7289e+00 -2.5718e+00 +3.5752e+00 -3.1730e+00 -1.0414e+00 +1.9034e+00 -3.6546e+00 +2.0855e+00 +2.2113e-01 +3.6363e+00 -1.0703e-01 -2.4430e+00 +5.1882e-01 -1.3083e+00 +2.2151e+00 +2.7258e+00 -4.0774e+00
7378 0 +2.947134551e+00 -4.940286545e+01 -4.940286545e+01 -8.2687e-01 -8.8809e-01 +2.0553e+00 -2.4491e+00 -1.5148e+00 +3.1398e+00 -3.8344e+00 -5.2426e-01 +2.8823e+00 -2.2153e+00 +3.4280e+00 -7.8515e-02 +2.7896e+00 -1.2118e+00 -1.2665e+00 -4.2578e-01 -8.1014e-01 +4.2567e-01 +2.7741e+00 -2.6278e+00
8682 0 +2.474836099e+00 -4.987516390e+01 -4.987516390e+01 -1.6666e+00 -2.0536e+00 +3.4300e+00 -1.4263e+00 -1.9256e+00 +3.5103e+00 -4.2876e+00 +5.5993e-01 +3.3129e+00 -5.0151e-01 +3.1612e+00 -4.2556e-01 +3.7407e+00 -1.2476e+00 -2.2319e+00 +1.1194e+00 -2.2890e+00 +2.4634e+00 +3.2663e+00 -3.4114e+00
9468 0 +2.167400044e+00 -5.018259996e+01 -5.018259996e+01 -9.2114e-01 -1.7037e+00 +2.7174e+00 -1.4263e+00 -1.9256e+00 +3.5103e+00 -4.2876e+00 -1.6797e-01 +3.2771e+00 -5.0151e-01 +2.6034e+00 -2.8807e-01 +4.0258e+00 -1.2817e+00 -2.8314e+00 +1.1194e+00 -9.8393e-01 +2.4634e+00 +2.3938e+00 -3.4114e+00
9484 0 +1.990136019e+00 -5.035986398e+01 -5.035986398e+01 -1.0365e+00 -1.2859e+00 +2.2168e+00 -1.7849e+00 -2.0585e+00 +2.8091e+00 -3.5368e+00 -1.5143e+00 +2.7825e+00 -1.8809e+00 +3.2340e+00 -1.8555e-01 +2.3955e+00 +1.2978e-01 -2.3199e+00 +1.3384e+00 -1.2528e+00 +1.1814e+00 +3.3874e+00 -3.8478e+00
10160 0 +1.850830950e+00 -5.049916905e+01 -5.049916905e+01 +3.6612e-01 -1.5305e+00 +1.6749e+00 -1.9669e+00 -1.1174e+00 +3.2347e+00 -3.7372e+00 +6.8330e-01 +2.7975e+00 -1.2134e+00 +3.0048e+00 -2.9700e-02 +3.5171e+00 -9.1386e-01 -2.5334e+00 +6.8096e-01 -1.3580e+00 +1.6642e+00 +2.5332e+00 -3.4708e+00
10662 0 +1.765939637e+00 -5.058406036e+01 -5.058406036e+01 -2.3532e-01 -1.3823e+00 +2.6542e+00 -1.6639e+00 -1.8930e+00 +3.7752e+00 -3.7302e+00 -7.1780e-01 +3.3021e+00 -1.4853e+00 +2.4708e+00 +4.3178e-01 +2.3634e+00 -9.8095e-01 -1.5892e+00 +1.5196e+00 -1.4181e+00 +1.5891e+00 +3.3603e+00 -3.8447e+00
11011 0 +1.416209037e+00 -5.093379096e+01 -5.093379096e+01 -1.1965e+00 -1.1821e+00 +2.7269e+00 -2.3168e+00 -1.5458e+00 +3.1130e+00 -3.7795e+00 -9.1957e-02 +2.1457e+00 -1.3882e+00 +3.3706e+00 -2.4144e-01 +3.7243e+00 -7.7339e-01 -1.3622e+00 +8.7193e-01 -1.8327e+00 +1.3398e+00 +2.1170e+00 -3.1436e+00
11810 0 +1.404157641e+00 -5.094584236e+01 -5.094584236e+01 -1.3803e+00 -9.0319e-01 +2.9178e+00 -1.6083e+00 -1.1835e+00 +3.6512e+00 -4.5026e+00 -4.3100e-01 +3.2626e+00 -1.3148e+00 +3.3512e+00 -3.2867e-02 +3.2415e+00 -1.4547e+00 -1.3133e+00 +1.8369e+00 -1.7089e+00 +1.7436e+00 +2.9495e+00 -3.3557e+00
11826 0 +1.215974719e+00 -5.113402528e+01 -5.113402528e+01 -1.1354e+00 -1.0313e+00 +2.8886e+00 -1.7423e+00 -2.0585e+00 +2.6455e+00 -3.7817e+00 -2.8099e-01 +3.1149e+00 -2.2460e+00 +3.6345e+00 -4.6584e-02 +2.8322e+00 -3.1730e-01 -1.9574e+00 +1.5201e+00 -8.4861e-01 +2.0489e+00 +2.8073e+00 -3.8775e+00
12437 0 +1.154177387e+00 -5.119582261e+01 -5.119582261e+01 -7.3692e-01 -1.9641e+00 +2.7084e+00 -1.5622e+00 -1.5681e+00 +3.1898e+00 -3.5895e+00 +2.6822e-02 +2.5987e+00 -2.4785e+00 +2.4719e+00 -6.7274e-01 +3.2576e+00 -9.9083e-01 -1.8477e+00 +7.7927e-01 -1.6325e+00 +1.9160e+00 +3.0484e+00 -3.6529e+00
12462 0 +1.091589113e+00 -5.125841089e+01 -5.125841089e+01 -8.4242e-01 -1.7762e+00 +2.6481e+00 -2.2123e+00 -1.5897e+00 +3.5900e+00 -4.2558e+00 -4.1296e-01 +2.8643e+00 -1.5902e+00 +2.4294e+00 -1.1227e-02 +4.1204e+00 -9.5445e-01 -1.7356e+00 +7.3592e-01 -1.7158e+00 +1.5852e+00 +3.1204e+00 -3.3496e+00
13032 0 +1.057056375e+00 -5.129294363e+01 -5.129294363e+01 -9.0125e-01 -1.6315e+00 +2.8426e+00 -2.1327e+00 -1.7500e+00 +2.9620e+00 -4.0149e+00 -1.0279e+00 +2.1077e+00 -1.9189e+00 +3.2779e+00 -9.9622e-01 +3.7044e+00 -5.1210e-01 -1.9132e+00 +9.9090e-01 -1.2538e+00 +1.9417e+00 +2.9805e+00 -3.4188e+00
13231 0 +7.517118545e-01 -5.159828815e+01 -5.159828815e+01 -1.2078e+00 -1.5820e+00 +2.4881e+00 -2.5986e+00 -1.8634e+00 +3.5937e+00 -4.0673e+00 -1.1995e-01 +2.5550e+00 -1.1044e+00 +2.7328e+00 -6.8640e-02 +3.7866e+00 -9.0035e-01 -2.1042e+00 +1.7247e+00 -9.6665e-01 +1.6857e+00 +3.5548e+00 -3.3061e+00
13798 0 +7.213941849e-01 -5.162860582e+01 -5.162860582e+01 -1.0700e+00 -1.5363e+00 +2.3739e+00 -2.3544e+00 -1.4433e+00 +4.1181e+00 -3.7465e+00 +1.3160e-01 +3.1217e+00 -1.5663e+00 +3.2825e+00 -1.1156e+00 +3.3360e+00 -5.4774e-01 -2.1717e+00 +1.2517e+00 -1.4338e+00 +1.9306e+00 +2.7566e+00 -3.6030e+00
14611 0 +6.553117575e-01 -5.169468824e+01 -5.169468824e+01 -1.0827e+00 -1.4881e+00 +2.4110e+00 -2.4421e+00 -1.3502e+00 +4.0726e+00 -3.7391e+00 +4.9149e-02 +3.0360e+00 -1.4286e+00 +3.2712e+00 -1.1283e+00 +3.2648e+00 -6.4994e-01 -2.1414e+00 +1.1976e+00 -1.4758e+00 +1.9697e+00 +2.8062e+00 -3.5203e+00
14613 0 +6.378875968e-01 -5.171211240e+01 -5.171211240e+01 -1.1354e+00 -1.1914e+00 +2.8693e+00 -2.3175e+00 -1.4452e+00 +3.8365e+00 -4.2089e+00 -1.6972e-01 +2.5320e+00 -1.3511e+00 +3.2456e+00 +3.8987e-03 +3.1810e+00 -7.9395e-01 -1.8272e+00 +8.9056e-01 -8.6885e-01 +1.9520e+00 +2.8458e+00 -4.0208e+00
15450 0 +5.585835575e-01 -5.179141644e+01 -5.179141644e+01 -3.6021e-01 -1.3612e+00 +2.6205e+00 -2.5337e+00 -1.0155e+00 +3.7419e+00 -4.0843e+00 +2.6695e-01 +2.6870e+00 -1.2649e+00 +3.1314e+00 -7.2142e-02 +3.2232e+00 -7.8438e-01 -1.8863e+00 +1.1817e+00 -1.1252e+00 +1.8271e+00 +2.7153e+00 -3.4996e+00
15451 0 +5.454246223e-01 -5.180457538e+01 -5.180457538e+01 -9.3147e-01 -1.4497e+00 +3.2729e+00 -2.2693e+00 -1.2182e+00 +3.8914e+00 -3.8990e+00 -6.1548e-02 +2.5409e+00 -1.5517e+00 +2.6067e+00 -6.8133e-01 +3.5689e+00 -1.4903e-01 -2.2462e+00 +1.0580e+00 -1.0345e+00 +1.7970e+00 +2.7186e+00 -3.8614e+00
15474 0 +4.730690515e-01 -5.187693095e+01 -5.187693095e+01 -5.8955e-01 -1.3701e+00 +2.6071e+00 -2.7152e+00 -1.3117e+00 +3.0881e+00 -3.5275e+00 +2.3312e-01 +2.6585e+00 -1.7583e+00 +2.9232e+00 -6.6461e-01 +3.6416e+00 -1.2208e+00 -1.7579e+00 +1.0322e+00 -1.0234e+00 +1.7613e+00 +2.9867e+00 -3.6335e+00
15814 0 +4.071562246e-01 -5.194284378e+01 -5.194284378e+01 -1.1287e+00 -9.2619e-01 +2.6187e+00 -2.5485e+00 -1.3455e+00 +3.5204e+00 -4.0759e+00 -3.1122e-01 +2.8703e+00 -1.8081e+00 +3.1366e+00 -7.0912e-01 +3.2510e+00 -8.4168e-01 -1.6349e+00 +1.2391e+00 -5.7547e-01 +1.8601e+00 +3.3234e+00 -3.7539e+00
