% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.137494891e+02 +5.968094891e+02 +5.968094891e+02 +1.4901e+00 -4.1479e-01 +1.9431e+00 +4.5691e+00 -7.0247e-01 -7.0242e-01 +4.7377e+00 +2.3023e+00 -1.4085e+00 +1.6277e+00 -1.3903e+00 -1.3972e+00 +7.2591e-01 -4.7599e+00 -4.9944e+00 -1.6869e+00 -3.0386e+00 +9.4278e-01 -2.7242e+00 -4.2371e+00
2 0 +4.271794607e+02 +4.102394607e+02 +4.102394607e+02 +4.3969e+00 -6.7733e-01 +2.0259e-01 -4.2743e+00 -1.6332e+00 +3.3277e-01 -3.4530e+00 +1.1271e+00 -1.8020e+00 -8.7510e-01 -1.8052e+00 +4.9058e+00 -4.0493e-02 -3.1732e+00 +2.4677e+00 -3.6627e+00 +6.2662e-01 -4.6207e+00 -3.9847e+00 +5.9061e-01
3 0 +1.553691326e+02 +1.384291326e+02 +1.384291326e+02 +2.2154e+00 +5.1411e-01 -3.4695e-01 -9.0332e-01 -4.4356e+00 -2.1596e+00 -1.3819e+00 +3.1714e+00 +1.0309e+00 -4.9985e+00 +9.7228e-01 -1.1553e+00 -2.0308e+00 +1.8351e+00 +3.0931e+00 +2.7939e+00 -2.5178e+00 -9.2768e-01 +9.9384e-01 +2.9268e+00
4 0 +1.138560361e+02 +9.691603609e+01 +9.691603609e+01 -1.4375e+00 -5.5698e-01 -3.3190e+00 -3.5886e+00 +2.4376e+00 +4.0688e+00 -2.1603e-01 +3.0107e+00 +1.0849e+00 -1.9354e+00 +1.0842e+00 +4.6142e+00 -1.0748e-01 +4.6941e+00 -2.6405e+00 +2.4658e+00 +2.6115e-01 -8.9706e-01 +2.7529e-01 -4.5370e+00
18 0 +9.007501220e+01 +7.313501220e+01 +7.313501220e+01 +4.9486e+00 +7.4238e-01 -2.1357e-01 +1.4568e+00 +7.1051e-01 +2.2207e+00 +3.6526e+00 +1.7018e+00 +2.0610e+00 -1.9677e+00 -4.3332e-01 +8.0260e-01 +9.8920e-01 +2.0515e+00 -3.1594e+00 +3.1774e+00 +3.1130e+00 +1.5157e+00 +7.3567e-01 +9.4658e-01
27 0 +6.790547411e+01 +5.096547411e+01 +5.096547411e+01 +4.4848e+00 +1.5952e+00 -2.8439e+00 -2.3279e+00 +2.1489e-01 +4.7874e+00 +3.3173e+00 +6.7720e-01 -1.3113e-01 -4.3800e+00 -8.4030e-01 +3.7734e+00 -4.4294e+00 -8.8471e-01 -1.9788e+00 +3.7474e+00 +3.4889e+00 +1.5307e+00 -2.1355e+00 +2.3172e+00
28 0 +5.944501527e+01 +4.250501527e+01 +4.250501527e+01 +1.9045e+00 +6.9391e-01 +7.1013e-02 +1.2303e+00 +1.9795e+00 +1.5713e-01 +4.4147e+00 +3.8090e+00 +8.4787e-01 -2.8106e+00 -4.9900e-01 +1.4618e+00 -2.7952e+00 +7.1574e-02 -2.3119e+00 +1.7765e+00 +3.8980e+00 +1.3742e+00 -1.9566e+00 -2.6250e+00
71 0 +4.643272118e+01 +2.949272118e+01 +2.949272118e+01 +6.7142e-02 +2.9296e+00 -1.4821e+00 -1.3758e+00 +4.3339e+00 -2.6602e-01 +1.8188e+00 +2.0480e+00 +9.7791e-02 -4.9592e+00 +3.6109e+00 -2.3560e+00 +4.4797e-02 -1.5838e+00 -9.5836e-01 +4.1211e+00 +1.2210e+00 +1.5299e+00 -3.0387e+00 -2.6504e-02
90 0 +4.566610130e+01 +2.872610130e+01 +2.872610130e+01 +4.8864e+00 +3.8149e-01 -8.6772e-01 -1.6887e+00 +3.2440e+00 -2.3432e+00 +4.5561e+00 +1.8727e+00 -1.3880e+00 -1.1659e+00 +3.2828e+00 +2.3029e+00 -1.7542e+00 -3.7813e-01 +2.9145e+00 +2.4959e+00 +3.3969e+00 -2.3999e+00 -4.9493e+00 -2.0698e-01
129 0 +3.907527622e+01 +2.213527622e+01 +2.213527622e+01 +2.4301e+00 +4.1882e+00 -4.5987e+00 +1.5544e+00 +4.9831e+00 -6.2411e-01 +3.5629e+00 -6.6786e-01 -2.2519e+00 -1.6505e-01 +4.2129e+00 -1.6129e-02 +2.2540e-01 -1.9710e+00 -4.6860e-01 +3.0180e+00 +3.1008e+00 +4.0171e+00 -9.9114e-01 +1.8303e-02
