% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.853862361e+04 +1.799212361e+04 +1.799212361e+04 +2.9654e+00 -3.1657e+00 +2.7969e+00 +9.6850e-01 -5.4167e-01 -4.0003e+00 -4.0751e-01 -1.6629e+00 -3.5713e+00 +1.5089e+00
16 0 +9.677329687e+03 +9.130829687e+03 +9.130829687e+03 +1.3435e+00 +1.8071e+00 +3.0935e-01 -5.2217e-01 +5.2893e-01 +9.2697e-01 -4.1915e+00 -1.3035e+00 -2.5784e+00 +3.0314e+00
46 0 +4.351997710e+03 +3.805497710e+03 +3.805497710e+03 +1.1477e+00 +3.8172e+00 +1.2792e+00 -6.3802e-01 +2.4564e+00 -8.6825e-02 -4.1915e+00 +2.0620e+00 -2.5784e+00 +1.7496e+00
129 0 +1.225568110e+03 +6.790681104e+02 +6.790681104e+02 +3.5004e+00 +4.6174e+00 -5.1552e-01 -1.2918e+00 +3.2234e+00 -5.3514e-01 -1.6630e+00 +1.9252e+00 -1.5030e+00 +7.5294e-01
166 0 +5.699848300e+02 +2.348483002e+01 +2.348483002e+01 +1.1477e+00 +3.9079e+00 +1.2792e+00 -6.3802e-01 +2.4365e+00 -8.6825e-02 -1.2657e+00 +2.0311e+00 -2.6031e+00 +1.7083e+00
232 0 +3.732386467e+00 -5.427676135e+02 -5.427676135e+02 +2.3266e+00 +1.4067e+00 +1.2811e+00 -1.6394e+00 +1.4977e+00 -1.3864e+00 -9.5131e-01 +2.3072e+00 -2.1550e+00 +1.3879e+00
422 0 +3.375043467e+00 -5.431249565e+02 -5.431249565e+02 +1.4058e+00 +2.9715e+00 +7.6412e-01 -1.3527e+00 +9.8687e-01 -1.3809e+00 -1.8583e+00 +2.9392e-01 -2.1387e+00 +1.3312e+00
482 0 +3.238037470e+00 -5.432619625e+02 -5.432619625e+02 +1.5799e+00 +2.9715e+00 +5.1477e-01 -9.7255e-01 +1.8693e+00 -1.3809e+00 -1.8583e+00 +2.9392e-01 -2.1387e+00 +1.3312e+00
531 0 +3.133900338e+00 -5.433660997e+02 -5.433660997e+02 +4.0042e-01 +1.3828e+00 +1.4762e+00 +8.0653e-01 +9.8197e-01 -6.3900e-01 -7.6330e-01 +2.5015e+00 -6.8732e-01 +2.4727e+00
789 0 +2.831246591e+00 -5.436687534e+02 -5.436687534e+02 +1.3612e+00 +1.7343e+00 +1.1033e-01 -6.7460e-02 +2.3909e+00 -1.5174e+00 -2.2392e+00 +1.2273e+00 -1.3290e+00 +1.1519e+00
849 0 +2.806868695e+00 -5.436931313e+02 -5.436931313e+02 +1.3612e+00 +1.7350e+00 +1.2210e-01 -6.7460e-02 +2.3909e+00 -1.5084e+00 -2.2432e+00 +1.2203e+00 -1.3406e+00 +1.1486e+00
964 0 +2.600769013e+00 -5.438992310e+02 -5.438992310e+02 +7.9676e-01 +4.7855e-01 +2.5190e+00 +1.5261e-02 +2.7019e+00 -1.9438e+00 -1.2404e+00 +1.5008e+00 -9.5017e-01 +1.5343e+00
1186 0 +2.261562841e+00 -5.442384372e+02 -5.442384372e+02 +1.5465e+00 +2.8180e+00 +2.0742e+00 +3.1742e-01 +1.3768e+00 -1.0670e+00 -1.1585e+00 +2.3472e+00 -1.5783e+00 +2.2189e+00
1763 0 +2.142401904e+00 -5.443575981e+02 -5.443575981e+02 +8.4618e-01 +2.7583e+00 +1.1341e+00 -4.6729e-01 +7.8618e-01 -5.9299e-01 -8.2102e-01 +2.4285e+00 -1.9186e+00 +2.1575e+00
1793 0 +2.074713136e+00 -5.444252869e+02 -5.444252869e+02 +8.5227e-01 +2.7583e+00 +1.1439e+00 -4.6729e-01 +7.8618e-01 -5.9299e-01 -8.2102e-01 +2.4285e+00 -1.9340e+00 +2.1498e+00
1847 0 +1.740662274e+00 -5.447593377e+02 -5.447593377e+02 +1.3133e+00 +2.9425e+00 +1.8997e+00 +3.7737e-01 +1.6301e+00 -1.2402e+00 -6.4186e-01 +2.4592e+00 -2.1225e+00 +2.0827e+00
2117 0 +1.481335071e+00 -5.450186649e+02 -5.450186649e+02 +1.3815e+00 +2.9425e+00 +1.8997e+00 +3.7737e-01 +1.6962e+00 -1.2402e+00 -6.4186e-01 +2.4592e+00 -2.0912e+00 +2.0827e+00
2777 0 +1.466768040e+00 -5.450332320e+02 -5.450332320e+02 +1.3815e+00 +2.9425e+00 +1.8997e+00 +3.6631e-01 +1.6962e+00 -1.2402e+00 -6.4186e-01 +2.4482e+00 -2.0912e+00 +2.0827e+00
2867 0 +1.438195234e+00 -5.450618048e+02 -5.450618048e+02 +1.3841e+00 +2.9336e+00 +1.8997e+00 +3.6631e-01 +1.7005e+00 -1.2402e+00 -6.5358e-01 +2.4482e+00 -2.0829e+00 +2.0827e+00
4037 0 +1.383727279e+00 -5.451162727e+02 -5.451162727e+02 +1.4669e+00 +2.9336e+00 +1.9254e+00 +3.6589e-01 +1.7005e+00 -1.2220e+00 -6.3699e-01 +2.4674e+00 -2.0821e+00 +2.0955e+00
4067 0 +1.337478350e+00 -5.451625217e+02 -5.451625217e+02 +1.4605e+00 +2.8949e+00 +1.9360e+00 +3.4051e-01 +1.6908e+00 -1.2220e+00 -6.6345e-01 +2.4674e+00 -2.0664e+00 +2.1007e+00
4517 0 +1.307631580e+00 -5.451923684e+02 -5.451923684e+02 +1.4697e+00 +2.8949e+00 +1.9360e+00 +3.3433e-01 +1.6908e+00 -1.2220e+00 -6.6345e-01 +2.4674e+00 -2.0577e+00 +2.1007e+00
5050 0 +1.283507677e+00 -5.452164923e+02 -5.452164923e+02 +1.4442e+00 +3.0994e+00 +9.8312e-01 +5.5672e-02 +2.6730e+00 -1.1944e-01 -1.3503e+00 +2.2086e+00 -2.0695e+00 +2.0964e+00
5200 0 +1.076547536e+00 -5.454234525e+02 -5.454234525e+02 +1.4442e+00 +3.0994e+00 +9.8312e-01 +5.8459e-02 +2.6632e+00 -1.1944e-01 -1.3503e+00 +2.2867e+00 -2.0693e+00 +2.0964e+00
5350 0 +1.053261149e+00 -5.454467389e+02 -5.454467389e+02 +1.4474e+00 +3.0848e+00 +9.8312e-01 +5.8459e-02 +2.6632e+00 -1.1944e-01 -1.3378e+00 +2.2867e+00 -2.0741e+00 +2.0980e+00
5500 0 +1.031578701e+00 -5.454684213e+02 -5.454684213e+02 +1.4143e+00 +3.0205e+00 +9.8312e-01 +7.2670e-02 +2.6632e+00 -1.2070e-01 -1.3378e+00 +2.2867e+00 -2.0741e+00 +2.1098e+00
5710 0 +1.020691586e+00 -5.454793084e+02 -5.454793084e+02 +1.4237e+00 +2.9966e+00 +9.8312e-01 +7.2670e-02 +2.6632e+00 -1.2070e-01 -1.3378e+00 +2.2867e+00 -2.0741e+00 +2.1098e+00
5740 0 +9.912783763e-01 -5.455087216e+02 -5.455087216e+02 +1.4237e+00 +2.9966e+00 +9.8312e-01 +7.2670e-02 +2.6632e+00 -1.0512e-01 -1.3378e+00 +2.2867e+00 -2.0741e+00 +2.1098e+00
6250 0 +9.718035571e-01 -5.455281964e+02 -5.455281964e+02 +1.4294e+00 +2.9966e+00 +9.9046e-01 +7.2834e-02 +2.6487e+00 -1.0512e-01 -1.3418e+00 +2.2927e+00 -2.0745e+00 +2.1098e+00
7000 0 +9.518616433e-01 -5.455481384e+02 -5.455481384e+02 +1.4378e+00 +2.9878e+00 +1.0605e+00 +7.3811e-02 +2.6487e+00 -1.0512e-01 -1.3418e+00 +2.2909e+00 -2.0745e+00 +2.1102e+00
7180 0 +9.309100934e-01 -5.455690899e+02 -5.455690899e+02 +1.4378e+00 +2.9878e+00 +1.0605e+00 +7.3811e-02 +2.6487e+00 -3.7133e-02 -1.3418e+00 +2.2909e+00 -2.0745e+00 +2.1102e+00
8560 0 +9.017964804e-01 -5.455982035e+02 -5.455982035e+02 +1.4874e+00 +2.9878e+00 +1.0605e+00 +1.0743e-01 +2.6487e+00 -3.7133e-02 -1.3671e+00 +2.2909e+00 -2.0745e+00 +2.1102e+00
10793 0 +8.884385290e-01 -5.456115615e+02 -5.456115615e+02 +1.4613e+00 +2.9968e+00 +1.8146e+00 +2.6846e-01 +1.0166e+00 -4.8487e-01 -8.3639e-01 +2.4239e+00 -2.0221e+00 +2.1012e+00
12143 0 +8.668284085e-01 -5.456331716e+02 -5.456331716e+02 +1.4749e+00 +2.9968e+00 +1.8146e+00 +2.6846e-01 +1.0313e+00 -4.8567e-01 -8.3639e-01 +2.4239e+00 -2.0221e+00 +2.1026e+00
13703 0 +8.509364433e-01 -5.456490636e+02 -5.456490636e+02 +1.4970e+00 +2.9968e+00 +1.8176e+00 +2.6846e-01 +1.0374e+00 -4.8364e-01 -8.4979e-01 +2.4214e+00 -2.0221e+00 +2.1075e+00
14741 0 +7.365909815e-01 -5.457634090e+02 -5.457634090e+02 +1.5125e+00 +3.0096e+00 +1.8766e+00 +2.6734e-01 +2.6487e+00 -1.9731e+00 -1.2423e+00 +2.3464e+00 -2.0390e+00 +2.1212e+00
14891 0 +6.858444271e-01 -5.458141556e+02 -5.458141556e+02 +1.5125e+00 +3.0096e+00 +1.8766e+00 +2.6734e-01 +2.6487e+00 -1.9731e+00 -1.1145e+00 +2.3464e+00 -2.0390e+00 +2.1212e+00
15557 0 +6.586445752e-01 -5.458413554e+02 -5.458413554e+02 +1.5237e+00 +2.9834e+00 +1.8856e+00 +2.9181e-01 +2.6566e+00 -1.4330e+00 -5.7076e-01 +2.4736e+00 -2.0172e+00 +2.1238e+00
16457 0 +6.230755984e-01 -5.458769244e+02 -5.458769244e+02 +1.5234e+00 +2.9966e+00 +1.8789e+00 +2.9181e-01 +2.6566e+00 -1.9424e+00 -5.7076e-01 +2.4736e+00 -2.0172e+00 +2.1238e+00
16547 0 +4.777819548e-01 -5.460222180e+02 -5.460222180e+02 +1.5234e+00 +2.9966e+00 +1.8568e+00 +2.9181e-01 +2.6566e+00 -1.9424e+00 -4.4586e-01 +2.4736e+00 -2.0172e+00 +2.1238e+00
17027 0 +4.519522625e-01 -5.460480477e+02 -5.460480477e+02 +1.5234e+00 +2.9966e+00 +1.8568e+00 +2.9181e-01 +2.6566e+00 -1.9424e+00 -4.8077e-01 +2.4736e+00 -2.0172e+00 +2.1238e+00
17327 0 +4.136561433e-01 -5.460863439e+02 -5.460863439e+02 +1.5288e+00 +2.9966e+00 +1.8578e+00 +2.9181e-01 +2.7104e+00 -1.9424e+00 -4.8077e-01 +2.4736e+00 -2.0172e+00 +2.1238e+00
18827 0 +4.073204588e-01 -5.460926795e+02 -5.460926795e+02 +1.5267e+00 +2.9989e+00 +1.8726e+00 +3.0204e-01 +2.7104e+00 -1.9424e+00 -4.8073e-01 +2.4736e+00 -2.0086e+00 +2.1270e+00
18887 0 +3.743826824e-01 -5.461256173e+02 -5.461256173e+02 +1.5238e+00 +2.9989e+00 +1.8726e+00 +3.0204e-01 +2.7104e+00 -1.9424e+00 -4.8073e-01 +2.5252e+00 -2.0086e+00 +2.1270e+00
19457 0 +3.683586923e-01 -5.461316413e+02 -5.461316413e+02 +1.5165e+00 +2.9989e+00 +1.8752e+00 +3.0204e-01 +2.7104e+00 -1.9474e+00 -4.7561e-01 +2.5252e+00 -2.0086e+00 +2.1270e+00
21167 0 +3.615677172e-01 -5.461384323e+02 -5.461384323e+02 +1.5103e+00 +2.9968e+00 +1.8752e+00 +3.0619e-01 +2.7104e+00 -1.9474e+00 -4.6475e-01 +2.5249e+00 -2.0045e+00 +2.1285e+00
40050 0 +3.554244802e-01 -5.461445755e+02 -5.461445755e+02 +1.5124e+00 +3.0094e+00 +1.8778e+00 +3.0356e-01 +2.7056e+00 -1.9539e+00 -4.6475e-01 +2.5140e+00 -2.0028e+00 +2.1302e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.120879799e+04 +6.220879799e+04 +6.220879799e+04 +2.9654e+00 -3.1657e+00 +2.7969e+00 +9.6850e-01 -5.4167e-01 -4.0003e+00 -4.0751e-01 -1.6629e+00 -3.5713e+00 +1.5089e+00
4 0 +5.444166913e+04 +5.544166913e+04 +5.544166913e+04 +1.8031e+00 -4.9501e-01 -4.8674e+00 +4.4220e+00 +6.3288e-01 -1.1458e+00 -4.8403e+00 -2.6911e+00 -2.5897e+00 +1.8326e+00
9 0 +4.405240004e+04 +4.505240004e+04 +4.505240004e+04 +3.5004e+00 -5.0549e-01 -4.0459e+00 -1.2918e+00 +1.6884e+00 +1.6592e+00 +9.1298e-01 -2.2528e+00 +6.1243e-01 -1.1707e+00
