% f evaluations | g evaluations | best noise-free fitness - Fopt (7.627000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.220148228e+04 +5.227775228e+04 +5.227775228e+04 -4.8837e+00 +6.5708e-01 -3.7917e+00 +1.3436e+00 +4.2002e-01 +5.5501e-01 +3.8534e+00 +4.9746e+00 -1.6053e+00 +1.9583e+00
28 0 +1.445619266e+04 +1.453246266e+04 +1.453246266e+04 +3.7553e+00 +1.0537e+00 +3.0113e+00 -3.0975e+00 -2.9627e+00 +3.4872e+00 -4.3192e-01 +1.4390e+00 -4.6076e+00 -2.7377e+00
102 0 +1.219362859e+04 +1.226989859e+04 +1.226989859e+04 -3.6726e+00 +3.3038e+00 +2.8731e+00 +9.6285e-01 -1.9491e+00 -1.6906e+00 +7.9981e-01 +2.9680e-01 -4.1643e+00 -1.4289e-01
110 0 +2.151074109e+03 +2.227344109e+03 +2.227344109e+03 +3.4627e+00 -2.3663e-01 +1.5119e+00 +3.3885e+00 -2.6723e+00 +4.5630e+00 +4.6289e+00 +3.7199e+00 +9.5538e-01 -3.4927e+00
220 0 +5.820808605e+02 +6.583508605e+02 +6.583508605e+02 +1.1691e+00 +1.3924e+00 +1.8300e+00 +3.0204e+00 -2.6802e+00 +4.3434e+00 -2.1454e+00 -3.8113e+00 -4.5681e+00 +3.0221e-01
226 0 +3.229153624e+02 +3.991853624e+02 +3.991853624e+02 +3.8764e+00 +4.4664e-01 +1.0703e+00 -2.6323e+00 -2.0748e+00 +1.6917e+00 -3.4825e+00 +3.7765e+00 +4.1627e-01 -3.9699e+00
365 0 +2.374645814e+02 +3.137345814e+02 +3.137345814e+02 +3.7978e+00 +1.5375e-01 +1.1956e+00 -2.2838e+00 -2.1346e+00 +1.8101e+00 -3.0935e+00 +3.7067e+00 +5.5010e-02 -4.2636e+00
376 0 +1.994693200e+02 +2.757393200e+02 +2.757393200e+02 +3.9595e+00 +5.1192e-01 +1.0016e+00 -2.2461e+00 -1.8903e+00 +3.1906e+00 -3.1785e+00 +3.8136e+00 +5.6358e-01 -4.9722e+00
590 0 +1.478900846e+02 +2.241600846e+02 +2.241600846e+02 -4.9900e+00 -1.5595e-01 +2.0574e+00 -1.7334e+00 +5.6309e-01 +2.9529e+00 -2.4153e+00 -3.6165e+00 +6.0512e-01 -4.1814e+00
2001 0 +1.317098644e+02 +2.079798644e+02 +2.079798644e+02 -3.5383e+00 -1.4058e-01 +2.3375e+00 -2.7218e+00 +1.4570e-01 +2.7882e+00 -2.2267e+00 -3.7600e+00 +5.7385e-01 -3.4303e+00
2112 0 +1.276950834e+02 +2.039650834e+02 +2.039650834e+02 -4.4196e+00 -1.1227e-01 +2.4527e+00 -2.4710e+00 +2.0869e-01 +2.8740e+00 -1.3935e+00 -3.6816e+00 +5.0449e-01 -3.4090e+00
2372 0 +1.204960583e+02 +1.967660583e+02 +1.967660583e+02 +1.5792e-01 +2.3890e+00 +1.4345e+00 -3.1202e+00 +2.0473e-01 +2.2620e+00 +5.5873e-01 +6.0348e-01 +7.7662e-01 -3.4731e+00
4054 0 +1.189358524e+02 +1.952058524e+02 +1.952058524e+02 +1.5541e-01 +2.3730e+00 +1.4222e+00 -3.1211e+00 +1.9370e-01 +2.2620e+00 +5.6244e-01 +6.2711e-01 +7.9799e-01 -3.4554e+00
5240 0 +1.148134962e+02 +1.910834962e+02 +1.910834962e+02 -4.3661e-01 +2.1582e+00 +1.4544e+00 -3.3786e+00 -1.5515e-01 +8.2994e-01 +3.5974e+00 +2.2243e+00 +1.0618e+00 -1.9050e+00
6270 0 +9.730311325e+01 +1.735731132e+02 +1.735731132e+02 -1.4615e+00 +2.8273e+00 +1.0538e+00 +4.4523e+00 -4.0950e-01 -2.4891e+00 +6.1923e-01 +2.2733e+00 +4.6087e-01 -2.6850e+00
7184 0 +8.888072946e+01 +1.651507295e+02 +1.651507295e+02 -1.0774e+00 +1.6307e+00 +1.0810e+00 -2.3012e+00 -4.7402e-01 -2.9181e+00 +6.0419e-01 +4.8312e+00 -5.2584e-02 -2.9890e+00
7416 0 +8.229483100e+01 +1.585648310e+02 +1.585648310e+02 -1.4384e+00 -4.7629e-02 +1.5267e+00 +3.5932e+00 -3.2469e-01 -2.4194e+00 +7.6220e-01 +3.9304e-01 +2.0802e+00 -3.1037e+00
8412 0 +7.014913146e+01 +1.464191315e+02 +1.464191315e+02 -2.5566e+00 -5.9986e-03 +7.1069e-01 +3.0001e+00 -5.9768e-01 -3.1869e+00 +1.4043e+00 +3.4727e+00 +1.2976e+00 -2.5717e+00
8545 0 +5.797238068e+01 +1.342423807e+02 +1.342423807e+02 -1.4688e+00 -1.1979e+00 +4.2118e-01 +3.7326e+00 -3.7901e-01 -2.9634e+00 +2.4181e+00 +2.5135e+00 -3.3777e-01 -2.6364e+00
9501 0 +3.719386257e+01 +1.134638626e+02 +1.134638626e+02 -7.8047e-01 -1.0855e+00 -1.1801e+00 +2.5553e-01 -5.4051e-01 -7.3096e-01 +1.1149e+00 +4.1502e+00 -1.6982e+00 -1.3639e+00
13534 0 +3.642198127e+01 +1.126919813e+02 +1.126919813e+02 -8.7404e-01 -1.6320e+00 -1.7462e+00 +5.1418e-01 -5.7876e-01 -1.4045e+00 +1.7767e+00 +3.8444e+00 -2.6153e+00 +2.1152e-01
13680 0 +2.932044741e+01 +1.055904474e+02 +1.055904474e+02 -8.2087e-01 -4.3798e+00 -2.2188e+00 +8.5095e-01 -7.5850e-01 -1.1954e+00 -3.1545e-01 +1.5339e+00 -3.9278e+00 +7.3883e-01
14030 0 +1.884142080e+01 +9.511142080e+01 +9.511142080e+01 -8.2066e-01 -4.3902e+00 -2.2330e+00 +8.5850e-01 -7.5926e-01 -1.1973e+00 -3.0242e-01 +1.5460e+00 -3.9382e+00 +7.4086e-01
16199 0 +1.414854304e+01 +9.041854304e+01 +9.041854304e+01 -7.9349e-01 -3.7333e+00 -1.7603e+00 +1.3173e+00 -4.1929e-01 -3.7507e+00 -3.0147e-01 +6.8964e-01 +1.7170e+00 +1.8361e+00
