% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.454775603e+03 +2.484745603e+03 +2.484745603e+03 -1.8408e+00 -3.7613e+00 -4.0167e+00 +4.0984e+00 +2.9489e+00 -3.5878e-02 +4.3753e+00 +3.6388e+00 -1.0169e+00 +7.3681e-01
2 0 +2.404726696e+03 +2.434696696e+03 +2.434696696e+03 +3.1841e+00 -1.0879e-01 +4.6096e+00 +1.1183e+00 +1.8004e+00 +4.9163e+00 -5.9243e-01 -1.1384e+00 -3.4196e+00 +4.7618e-01
4 0 +1.357614206e+03 +1.387584206e+03 +1.387584206e+03 +2.7197e+00 -1.0109e+00 +3.1219e-01 +3.3667e+00 +3.5399e+00 +1.0478e-03 -2.1376e+00 -2.3306e+00 -3.2798e+00 +1.0210e+00
9 0 +1.238423651e+03 +1.268393651e+03 +1.268393651e+03 +1.0932e+00 -3.9489e+00 +4.1428e-01 -3.7647e-01 +3.7389e+00 -1.8102e-01 -4.8842e+00 +4.2070e-01 +1.6161e+00 -3.9718e+00
53 0 +1.144500239e+03 +1.174470239e+03 +1.174470239e+03 +6.8090e-01 -5.0000e+00 -2.2380e+00 -1.3365e+00 +9.9877e-01 -1.3573e+00 -5.0000e+00 -1.8970e+00 +1.0492e+00 -5.0000e+00
55 0 +1.090652747e+03 +1.120622747e+03 +1.120622747e+03 +2.4938e-02 -5.0000e+00 -1.9135e+00 -2.8046e+00 +7.7616e-01 -2.4178e-01 -5.0000e+00 -2.5187e+00 +5.2946e-01 -5.0000e+00
64 0 +1.059191513e+03 +1.089161513e+03 +1.089161513e+03 -1.0964e+00 -5.0000e+00 -1.1402e+00 -9.3454e-01 +3.1058e+00 -5.2934e-01 -5.0000e+00 -7.1450e-01 +1.2363e+00 -4.0388e+00
101 0 +1.009829583e+03 +1.039799583e+03 +1.039799583e+03 -8.8471e-01 -4.0224e+00 -1.3733e+00 -1.0382e+00 +3.6522e+00 -1.1064e+00 -5.0000e+00 -2.2503e+00 -3.9045e-01 -5.0000e+00
105 0 +9.390997051e+02 +9.690697051e+02 +9.690697051e+02 -6.8872e-01 -3.8117e+00 -1.2569e+00 -6.5758e-01 +4.2719e+00 -9.2008e-01 -5.0000e+00 -2.1924e+00 -1.9224e-01 -5.0000e+00
111 0 +8.747422847e+02 +9.047122847e+02 +9.047122847e+02 -8.3675e-01 -3.7501e+00 -1.2713e+00 +1.0061e-01 +5.0000e+00 -9.0894e-01 -5.0000e+00 -1.4520e+00 +4.8163e-01 -3.4870e+00
117 0 +8.377624152e+02 +8.677324152e+02 +8.677324152e+02 +6.0726e-01 -3.1726e+00 +1.1161e+00 +6.5583e-01 +4.4798e+00 +9.3569e-02 -3.0876e+00 -1.6423e+00 +4.5328e-01 -2.4824e+00
162 0 +7.536728029e+02 +7.836428029e+02 +7.836428029e+02 +5.5903e-01 -3.4959e+00 +3.2644e-01 +2.2629e-01 +4.3030e+00 -1.4413e-01 -3.4644e+00 -2.0980e+00 +3.7954e-01 -3.6282e+00
